[ 39150,  0.0000230]     0.8174,     0.9288,     0.9546,     0.0792,     0.1313,     1.9341, 
[ 39200,  0.0000229]     0.8014,     0.9224,     0.9501,     0.0812,     0.1393,     1.9951, 
[ 39250,  0.0000228]     0.8247,     0.9306,     0.9556,     0.0773,     0.1297,     1.8989, 
[ 39300,  0.0000227]     0.8028,     0.9212,     0.9482,     0.0794,     0.1391,     2.3139, 
[ 39350,  0.0000226]     0.8119,     0.9265,     0.9528,     0.0746,     0.1314,     1.8269, 
[ 39400,  0.0000225]     0.8158,     0.9252,     0.9495,     0.0845,     0.1443,     2.1889, 
[ 39450,  0.0000224]     0.8026,     0.9220,     0.9495,     0.0763,     0.1354,     1.9831, 
[ 39500,  0.0000223]     0.8120,     0.9233,     0.9496,     0.0806,     0.1422,     2.1451, 
[ 39550,  0.0000222]     0.8167,     0.9284,     0.9534,     0.0798,     0.1361,     1.8935, 
[ 39600,  0.0000221]     0.8174,     0.9240,     0.9492,     0.0761,     0.1340,     2.0654, 
[ 39650,  0.0000220]     0.8081,     0.9211,     0.9470,     0.0788,     0.1428,     2.1600, 
[ 39700,  0.0000219]     0.8113,     0.9226,     0.9480,     0.0741,     0.1320,     2.1182, 
[ 39750,  0.0000217]     0.8228,     0.9318,     0.9547,     0.0781,     0.1328,     1.9655, 
[ 39800,  0.0000216]     0.8313,     0.9353,     0.9573,     0.0759,     0.1284,     1.9627, 
[ 39850,  0.0000215]     0.7968,     0.9141,     0.9417,     0.0806,     0.1407,     2.3193, 
[ 39900,  0.0000214]     0.8205,     0.9284,     0.9526,     0.0762,     0.1340,     1.9546, 
[ 39950,  0.0000213]     0.8215,     0.9281,     0.9525,     0.0795,     0.1410,     2.0343, 
[ 40000,  0.0000212]     0.8249,     0.9334,     0.9577,     0.0790,     0.1319,     1.7846, 
[ 40050,  0.0000211]     0.8014,     0.9178,     0.9454,     0.0827,     0.1415,     2.1736, 
[ 40100,  0.0000210]     0.8399,     0.9377,     0.9601,     0.0707,     0.1209,     1.8335, 
[ 40150,  0.0000209]     0.8040,     0.9167,     0.9438,     0.0815,     0.1346,     2.2871, 
[ 40200,  0.0000208]     0.8148,     0.9252,     0.9504,     0.0749,     0.1322,     2.0988, 
[ 40250,  0.0000207]     0.8230,     0.9336,     0.9575,     0.0782,     0.1332,     1.7922, 
[ 40300,  0.0000206]     0.8096,     0.9235,     0.9497,     0.0823,     0.1451,     2.3575, 
[ 40350,  0.0000205]     0.8161,     0.9280,     0.9518,     0.0809,     0.1411,     2.1376, 
[ 40400,  0.0000204]     0.8155,     0.9250,     0.9493,     0.0740,     0.1311,     2.0137, 
[ 40450,  0.0000203]     0.8183,     0.9324,     0.9571,     0.0767,     0.1344,     1.8388, 
[ 40500,  0.0000202]     0.7930,     0.9145,     0.9449,     0.0838,     0.1454,     2.1611, 
[ 40550,  0.0000201]     0.8144,     0.9236,     0.9506,     0.0785,     0.1344,     1.9086, 
[ 40600,  0.0000200]     0.8171,     0.9242,     0.9484,     0.0764,     0.1322,     2.2672, 
[ 40650,  0.0000199]     0.8058,     0.9225,     0.9496,     0.0855,     0.1423,     2.0969, 
[ 40700,  0.0000198]     0.8162,     0.9268,     0.9515,     0.0831,     0.1446,     1.9882, 
[ 40750,  0.0000196]     0.8278,     0.9289,     0.9521,     0.0792,     0.1350,     2.0757, 
[ 40800,  0.0000195]     0.8046,     0.9204,     0.9472,     0.0798,     0.1382,     2.0767, 
[ 40850,  0.0000194]     0.7988,     0.9204,     0.9485,     0.0870,     0.1494,     2.0995, 
[ 40900,  0.0000193]     0.8167,     0.9261,     0.9507,     0.0821,     0.1350,     2.0278, 
[ 40950,  0.0000192]     0.8179,     0.9285,     0.9528,     0.0827,     0.1366,     2.0416, 
[ 41000,  0.0000191]     0.8166,     0.9276,     0.9530,     0.0759,     0.1329,     1.9606, 
[ 41050,  0.0000190]     0.8081,     0.9249,     0.9509,     0.0786,     0.1387,     1.9640, 
[ 41100,  0.0000189]     0.8226,     0.9318,     0.9560,     0.0761,     0.1354,     1.9784, 
[ 41150,  0.0000188]     0.8215,     0.9296,     0.9535,     0.0755,     0.1347,     1.9385, 
[ 41200,  0.0000187]     0.7980,     0.9167,     0.9451,     0.0820,     0.1386,     2.2782, 
[ 41250,  0.0000186]     0.8090,     0.9217,     0.9482,     0.0819,     0.1432,     1.9080, 
[ 41300,  0.0000185]     0.8252,     0.9283,     0.9517,     0.0750,     0.1308,     1.9836, 
[ 41350,  0.0000184]     0.8120,     0.9258,     0.9520,     0.0751,     0.1322,     1.9841, 
[ 41400,  0.0000183]     0.7946,     0.9167,     0.9451,     0.0824,     0.1428,     2.1219, 
[ 41450,  0.0000182]     0.8080,     0.9222,     0.9483,     0.0779,     0.1358,     2.1576, 
[ 41500,  0.0000181]     0.8042,     0.9240,     0.9509,     0.0729,     0.1306,     1.8576, 
[ 41550,  0.0000180]     0.8273,     0.9338,     0.9569,     0.0745,     0.1300,     1.9465, 
[ 41600,  0.0000179]     0.8207,     0.9290,     0.9534,     0.0787,     0.1369,     1.8852, 
[ 41650,  0.0000178]     0.8148,     0.9196,     0.9450,     0.0772,     0.1294,     2.1268, 
[ 41700,  0.0000176]     0.8041,     0.9193,     0.9452,     0.0793,     0.1407,     2.2650, 
[ 41750,  0.0000175]     0.8096,     0.9254,     0.9523,     0.0774,     0.1408,     2.0359, 
[ 41800,  0.0000174]     0.8196,     0.9313,     0.9558,     0.0678,     0.1242,     1.8199, 
[ 41850,  0.0000173]     0.8253,     0.9303,     0.9543,     0.0783,     0.1359,     1.9072, 
[ 41900,  0.0000172]     0.8130,     0.9261,     0.9509,     0.0776,     0.1316,     2.1001, 
[ 41950,  0.0000171]     0.8042,     0.9198,     0.9470,     0.0800,     0.1318,     1.9853, 
[ 42000,  0.0000170]     0.8281,     0.9349,     0.9577,     0.0727,     0.1281,     1.7816, 
[ 42050,  0.0000169]     0.8300,     0.9350,     0.9579,     0.0739,     0.1304,     1.8363, 
[ 42100,  0.0000168]     0.8106,     0.9242,     0.9499,     0.0736,     0.1307,     2.1965, 
[ 42150,  0.0000167]     0.8276,     0.9341,     0.9571,     0.0729,     0.1280,     1.8587, 
[ 42200,  0.0000166]     0.8277,     0.9312,     0.9553,     0.0759,     0.1295,     2.0491, 
[ 42250,  0.0000165]     0.8018,     0.9222,     0.9507,     0.0803,     0.1401,     2.0771, 
[ 42300,  0.0000164]     0.8235,     0.9308,     0.9546,     0.0761,     0.1351,     1.9721, 
[ 42350,  0.0000163]     0.8275,     0.9326,     0.9553,     0.0712,     0.1305,     1.8488, 
[ 42400,  0.0000162]     0.8073,     0.9239,     0.9523,     0.0853,     0.1413,     2.0653, 
[ 42450,  0.0000161]     0.8123,     0.9270,     0.9526,     0.0766,     0.1344,     2.0695, 
[ 42500,  0.0000160]     0.8303,     0.9361,     0.9584,     0.0746,     0.1343,     2.0865, 
[ 42550,  0.0000159]     0.8332,     0.9355,     0.9583,     0.0717,     0.1251,     1.8042, 
[ 42600,  0.0000158]     0.8340,     0.9383,     0.9599,     0.0708,     0.1255,     1.8083, 
[ 42650,  0.0000157]     0.8313,     0.9332,     0.9552,     0.0750,     0.1284,     1.9408, 
[ 42700,  0.0000155]     0.7993,     0.9198,     0.9481,     0.0779,     0.1368,     2.1287, 
[ 42750,  0.0000154]     0.8209,     0.9307,     0.9564,     0.0724,     0.1273,     1.7576, 
[ 42800,  0.0000153]     0.8138,     0.9277,     0.9530,     0.0767,     0.1355,     1.9684, 
[ 42850,  0.0000152]     0.8102,     0.9273,     0.9544,     0.0731,     0.1305,     1.8119, 
[ 42900,  0.0000151]     0.8285,     0.9326,     0.9565,     0.0706,     0.1276,     1.7998, 
[ 42950,  0.0000150]     0.8308,     0.9304,     0.9536,     0.0694,     0.1234,     1.8594, 
[ 43000,  0.0000149]     0.8120,     0.9261,     0.9512,     0.0787,     0.1395,     1.9946, 
[ 43050,  0.0000148]     0.8161,     0.9242,     0.9492,     0.0783,     0.1362,     2.1054, 
[ 43100,  0.0000147]     0.8241,     0.9290,     0.9522,     0.0760,     0.1358,     3.6104, 
[ 43150,  0.0000146]     0.8105,     0.9287,     0.9560,     0.0722,     0.1285,     1.8039, 
[ 43200,  0.0000145]     0.8174,     0.9270,     0.9520,     0.0738,     0.1299,     1.8545, 
[ 43250,  0.0000144]     0.8200,     0.9303,     0.9547,     0.0760,     0.1331,     1.9485, 
[ 43300,  0.0000143]     0.8180,     0.9290,     0.9548,     0.0717,     0.1282,     1.8404, 
[ 43350,  0.0000142]     0.8168,     0.9258,     0.9509,     0.0778,     0.1355,     1.9836, 
[ 43400,  0.0000141]     0.8145,     0.9281,     0.9536,     0.0730,     0.1294,     1.8451, 
[ 43450,  0.0000140]     0.8155,     0.9265,     0.9530,     0.0732,     0.1327,     1.9275, 
[ 43500,  0.0000139]     0.8134,     0.9272,     0.9525,     0.0798,     0.1376,     1.9466, 
[ 43550,  0.0000138]     0.8116,     0.9230,     0.9493,     0.0748,     0.1339,     2.0175, 
[ 43600,  0.0000137]     0.8060,     0.9236,     0.9512,     0.0732,     0.1298,     1.8952, 
[ 43650,  0.0000136]     0.8388,     0.9368,     0.9585,     0.0687,     0.1245,     1.7421, 
[ 43700,  0.0000134]     0.8250,     0.9315,     0.9557,     0.0697,     0.1230,     1.9381, 
[ 43750,  0.0000133]     0.8163,     0.9262,     0.9511,     0.0735,     0.1320,     1.9783, 
[ 43800,  0.0000132]     0.8300,     0.9286,     0.9507,     0.0742,     0.1328,     2.1133, 
[ 43850,  0.0000131]     0.8283,     0.9381,     0.9612,     0.0751,     0.1313,     1.6810, 
[ 43900,  0.0000130]     0.8165,     0.9298,     0.9545,     0.0742,     0.1305,     2.0576, 
[ 43950,  0.0000129]     0.8169,     0.9260,     0.9523,     0.0741,     0.1314,     1.9100, 
[ 44000,  0.0000128]     0.7981,     0.9190,     0.9482,     0.0747,     0.1373,     2.0622, 
[ 44050,  0.0000127]     0.8202,     0.9302,     0.9540,     0.0726,     0.1324,     2.1020, 
[ 44100,  0.0000126]     0.8141,     0.9259,     0.9512,     0.0782,     0.1365,     2.1042, 
[ 44150,  0.0000125]     0.8211,     0.9267,     0.9515,     0.0756,     0.1291,     1.9637, 
[ 44200,  0.0000124]     0.8188,     0.9254,     0.9512,     0.0723,     0.1300,     2.0873, 
[ 44250,  0.0000123]     0.8260,     0.9303,     0.9537,     0.0754,     0.1259,     1.9213, 
[ 44300,  0.0000122]     0.8254,     0.9320,     0.9562,     0.0708,     0.1289,     1.7298, 
[ 44350,  0.0000121]     0.8085,     0.9238,     0.9504,     0.0742,     0.1320,     2.0440, 
[ 44400,  0.0000120]     0.8134,     0.9234,     0.9495,     0.0734,     0.1296,     1.9472, 
[ 44450,  0.0000119]     0.8226,     0.9291,     0.9537,     0.0769,     0.1344,     1.9731, 
[ 44500,  0.0000118]     0.8299,     0.9334,     0.9566,     0.0702,     0.1305,     1.7980, 
[ 44550,  0.0000117]     0.8097,     0.9219,     0.9477,     0.0743,     0.1288,     2.1517, 
[ 44600,  0.0000116]     0.8182,     0.9278,     0.9523,     0.0709,     0.1311,     1.9603, 
[ 44650,  0.0000115]     0.8126,     0.9271,     0.9538,     0.0727,     0.1261,     1.9146, 
[ 44700,  0.0000113]     0.8209,     0.9306,     0.9553,     0.0710,     0.1305,     1.8248, 
[ 44750,  0.0000112]     0.8163,     0.9240,     0.9496,     0.0713,     0.1284,     2.0712, 
[ 44800,  0.0000111]     0.8266,     0.9325,     0.9565,     0.0666,     0.1227,     1.7489, 
[ 44850,  0.0000110]     0.8208,     0.9265,     0.9505,     0.0775,     0.1335,     1.9865, 
[ 44900,  0.0000109]     0.8215,     0.9300,     0.9540,     0.0717,     0.1298,     2.0257, 
[ 44950,  0.0000108]     0.8275,     0.9302,     0.9539,     0.0749,     0.1326,     1.9747, 
[ 45000,  0.0000107]     0.8251,     0.9299,     0.9539,     0.0715,     0.1262,     2.0002, 
[ 45050,  0.0000106]     0.8271,     0.9340,     0.9568,     0.0694,     0.1232,     1.8724, 
[ 45100,  0.0000105]     0.8303,     0.9333,     0.9561,     0.0684,     0.1266,     1.7846, 
[ 45150,  0.0000104]     0.8119,     0.9253,     0.9510,     0.0749,     0.1343,     2.1651, 
[ 45200,  0.0000103]     0.8228,     0.9284,     0.9528,     0.0702,     0.1265,     1.8731, 
[ 45250,  0.0000102]     0.8196,     0.9292,     0.9543,     0.0757,     0.1368,     1.9315, 
[ 45300,  0.0000101]     0.8044,     0.9222,     0.9499,     0.0746,     0.1329,     2.0642, 
[ 45350,  0.0000100]     0.8309,     0.9345,     0.9577,     0.0699,     0.1260,     1.8959, 
[ 45400,  0.0000099]     0.8177,     0.9281,     0.9525,     0.0756,     0.1343,     2.0004, 
[ 45450,  0.0000098]     0.8402,     0.9364,     0.9586,     0.0660,     0.1208,     1.6729, 
[ 45500,  0.0000097]     0.8219,     0.9286,     0.9532,     0.0760,     0.1351,     2.0836, 
[ 45550,  0.0000096]     0.8370,     0.9375,     0.9597,     0.0678,     0.1237,     1.7158, 
[ 45600,  0.0000095]     0.8227,     0.9314,     0.9558,     0.0688,     0.1214,     1.8740, 
[ 45650,  0.0000094]     0.8369,     0.9351,     0.9581,     0.0676,     0.1235,     1.6802, 
[ 45700,  0.0000092]     0.8181,     0.9301,     0.9557,     0.0686,     0.1270,     1.7959, 
[ 45750,  0.0000091]     0.8089,     0.9221,     0.9484,     0.0757,     0.1375,     2.0628, 
[ 45800,  0.0000090]     0.8178,     0.9242,     0.9482,     0.0747,     0.1315,     2.1323, 
[ 45850,  0.0000089]     0.8324,     0.9342,     0.9565,     0.0699,     0.1250,     1.8644, 
[ 45900,  0.0000088]     0.8237,     0.9301,     0.9548,     0.0707,     0.1273,     1.7737, 
[ 45950,  0.0000087]     0.8373,     0.9354,     0.9571,     0.0674,     0.1195,     1.8973, 
[ 46000,  0.0000086]     0.8342,     0.9354,     0.9577,     0.0686,     0.1237,     1.8067, 
[ 46050,  0.0000085]     0.8111,     0.9213,     0.9471,     0.0753,     0.1291,     2.1121, 
[ 46100,  0.0000084]     0.8322,     0.9371,     0.9596,     0.0660,     0.1190,     1.7835, 
[ 46150,  0.0000083]     0.8205,     0.9274,     0.9515,     0.0729,     0.1308,     2.0053, 
[ 46200,  0.0000082]     0.8258,     0.9305,     0.9544,     0.0682,     0.1251,     1.8280, 
[ 46250,  0.0000081]     0.8335,     0.9343,     0.9577,     0.0672,     0.1218,     1.7653, 
[ 46300,  0.0000080]     0.8068,     0.9194,     0.9470,     0.0754,     0.1312,     1.9961, 
[ 46350,  0.0000079]     0.8286,     0.9337,     0.9575,     0.0690,     0.1281,     1.7280, 
[ 46400,  0.0000078]     0.8272,     0.9357,     0.9585,     0.0671,     0.1217,     1.7866, 
[ 46450,  0.0000077]     0.8351,     0.9370,     0.9596,     0.0670,     0.1213,     1.7057, 
[ 46500,  0.0000076]     0.8227,     0.9297,     0.9538,     0.0722,     0.1296,     1.9445, 
[ 46550,  0.0000075]     0.8211,     0.9290,     0.9534,     0.0715,     0.1310,     1.9632, 
[ 46600,  0.0000074]     0.8170,     0.9284,     0.9553,     0.0735,     0.1333,     1.7797, 
[ 46650,  0.0000072]     0.8268,     0.9303,     0.9550,     0.0715,     0.1261,     1.8406, 
[ 46700,  0.0000071]     0.8368,     0.9368,     0.9587,     0.0655,     0.1193,     1.7290, 
[ 46750,  0.0000070]     0.8247,     0.9321,     0.9566,     0.0679,     0.1229,     1.8608, 
[ 46800,  0.0000069]     0.8042,     0.9171,     0.9452,     0.0761,     0.1317,     1.9854, 
[ 46850,  0.0000068]     0.8114,     0.9209,     0.9472,     0.0754,     0.1341,     2.1212, 
[ 46900,  0.0000067]     0.8199,     0.9304,     0.9553,     0.0717,     0.1323,     1.9205, 
[ 46950,  0.0000066]     0.8133,     0.9253,     0.9522,     0.0717,     0.1303,     1.8328, 
[ 47000,  0.0000065]     0.8227,     0.9304,     0.9544,     0.0698,     0.1226,     1.9978, 
[ 47050,  0.0000064]     0.8360,     0.9391,     0.9613,     0.0682,     0.1248,     1.7559, 
[ 47100,  0.0000063]     0.8205,     0.9287,     0.9532,     0.0695,     0.1284,     1.9578, 
[ 47150,  0.0000062]     0.8304,     0.9370,     0.9592,     0.0679,     0.1271,     1.7902, 
[ 47200,  0.0000061]     0.8238,     0.9316,     0.9559,     0.0666,     0.1251,     1.8308, 
[ 47250,  0.0000060]     0.8325,     0.9365,     0.9591,     0.0680,     0.1246,     1.7675, 
[ 47300,  0.0000059]     0.8177,     0.9275,     0.9528,     0.0718,     0.1304,     1.9206, 
[ 47350,  0.0000058]     0.8200,     0.9289,     0.9540,     0.0706,     0.1284,     1.7719, 
[ 47400,  0.0000057]     0.8186,     0.9300,     0.9555,     0.0724,     0.1305,     1.8559, 
[ 47450,  0.0000056]     0.8264,     0.9318,     0.9556,     0.0704,     0.1282,     1.7639, 
[ 47500,  0.0000055]     0.8237,     0.9292,     0.9535,     0.0700,     0.1263,     1.9730, 
[ 47550,  0.0000054]     0.8114,     0.9238,     0.9505,     0.0763,     0.1341,     2.0828, 
[ 47600,  0.0000053]     0.8236,     0.9269,     0.9522,     0.0708,     0.1263,     1.9273, 
[ 47650,  0.0000051]     0.8369,     0.9339,     0.9564,     0.0680,     0.1247,     1.9423, 
[ 47700,  0.0000050]     0.8213,     0.9291,     0.9533,     0.0705,     0.1309,     2.0040, 
[ 47750,  0.0000049]     0.8318,     0.9359,     0.9586,     0.0664,     0.1226,     1.8559, 
[ 47800,  0.0000048]     0.8265,     0.9308,     0.9553,     0.0675,     0.1237,     1.7617, 
[ 47850,  0.0000047]     0.8208,     0.9287,     0.9545,     0.0668,     0.1236,     1.7687, 
[ 47900,  0.0000046]     0.8339,     0.9339,     0.9564,     0.0695,     0.1252,     1.8567, 
[ 47950,  0.0000045]     0.8179,     0.9278,     0.9529,     0.0695,     0.1240,     1.9417, 
[ 48000,  0.0000044]     0.8196,     0.9282,     0.9523,     0.0721,     0.1324,     2.0449, 
[ 48050,  0.0000043]     0.8163,     0.9285,     0.9549,     0.0684,     0.1276,     1.9310, 
[ 48100,  0.0000042]     0.8071,     0.9219,     0.9488,     0.0728,     0.1326,     2.0251, 
[ 48150,  0.0000041]     0.8404,     0.9417,     0.9627,     0.0628,     0.1169,     1.7517, 
[ 48200,  0.0000040]     0.8258,     0.9326,     0.9566,     0.0679,     0.1272,     1.8380, 
[ 48250,  0.0000039]     0.8123,     0.9225,     0.9486,     0.0723,     0.1314,     1.9874, 
[ 48300,  0.0000038]     0.8195,     0.9289,     0.9537,     0.0752,     0.1346,     2.0983, 
[ 48350,  0.0000037]     0.8097,     0.9239,     0.9517,     0.0704,     0.1278,     1.9261, 
[ 48400,  0.0000036]     0.8200,     0.9261,     0.9515,     0.0694,     0.1267,     1.8935, 
[ 48450,  0.0000035]     0.8361,     0.9316,     0.9537,     0.0652,     0.1203,     1.8625, 
[ 48500,  0.0000034]     0.8155,     0.9261,     0.9516,     0.0722,     0.1289,     2.0173, 
[ 48550,  0.0000033]     0.8212,     0.9314,     0.9557,     0.0704,     0.1288,     1.9101, 
[ 48600,  0.0000032]     0.8225,     0.9302,     0.9549,     0.0704,     0.1252,     1.9741, 
[ 48650,  0.0000030]     0.8105,     0.9220,     0.9479,     0.0723,     0.1298,     2.0619, 
[ 48700,  0.0000029]     0.8184,     0.9281,     0.9538,     0.0717,     0.1329,     1.8056, 
[ 48750,  0.0000028]     0.8255,     0.9319,     0.9556,     0.0686,     0.1292,     1.8933, 
[ 48800,  0.0000027]     0.8228,     0.9320,     0.9569,     0.0650,     0.1161,     1.8375, 
[ 48850,  0.0000026]     0.8378,     0.9360,     0.9579,     0.0670,     0.1244,     1.7361, 
[ 48900,  0.0000025]     0.8358,     0.9353,     0.9571,     0.0691,     0.1265,     1.8305, 
[ 48950,  0.0000024]     0.8276,     0.9311,     0.9553,     0.0665,     0.1224,     1.8850, 
[ 49000,  0.0000023]     0.8082,     0.9199,     0.9469,     0.0726,     0.1341,     2.0694, 
[ 49050,  0.0000022]     0.8038,     0.9204,     0.9484,     0.0710,     0.1271,     2.0935, 
[ 49100,  0.0000021]     0.8397,     0.9410,     0.9624,     0.0650,     0.1220,     1.6771, 
[ 49150,  0.0000020]     0.8298,     0.9321,     0.9563,     0.0667,     0.1234,     1.8962, 
[ 49200,  0.0000019]     0.8400,     0.9385,     0.9600,     0.0630,     0.1175,     1.7576, 
[ 49250,  0.0000018]     0.8253,     0.9312,     0.9555,     0.0679,     0.1248,     1.8123, 
[ 49300,  0.0000017]     0.8145,     0.9242,     0.9511,     0.0713,     0.1293,     2.0264, 
[ 49350,  0.0000016]     0.8220,     0.9309,     0.9547,     0.0681,     0.1230,     1.8523, 
[ 49400,  0.0000015]     0.8348,     0.9334,     0.9555,     0.0691,     0.1231,     1.8687, 
[ 49450,  0.0000014]     0.8170,     0.9268,     0.9531,     0.0686,     0.1259,     2.0160, 
[ 49500,  0.0000013]     0.8345,     0.9340,     0.9571,     0.0638,     0.1178,     1.6889, 
[ 49550,  0.0000012]     0.8331,     0.9343,     0.9570,     0.0659,     0.1216,     1.8528, 
[ 49600,  0.0000011]     0.8370,     0.9371,     0.9583,     0.0649,     0.1201,     1.7684, 
[ 49650,  0.0000009]     0.8394,     0.9389,     0.9607,     0.0641,     0.1219,     1.6403, 
[ 49700,  0.0000008]     0.8422,     0.9394,     0.9608,     0.0623,     0.1115,     1.6701, 
[ 49750,  0.0000007]     0.8329,     0.9332,     0.9563,     0.0659,     0.1212,     1.8774, 
[ 49800,  0.0000006]     0.8337,     0.9350,     0.9577,     0.0667,     0.1221,     1.8322, 
[ 49850,  0.0000005]     0.8162,     0.9281,     0.9538,     0.0695,     0.1329,     1.8524, 
[ 49900,  0.0000004]     0.8392,     0.9351,     0.9575,     0.0676,     0.1224,     1.8746, 
[ 49950,  0.0000003]     0.8245,     0.9281,     0.9530,     0.0702,     0.1272,     1.9213, 
[ 50000,  0.0000002]     0.8120,     0.9272,     0.9532,     0.0688,     0.1258,     1.8615, 
[    50,  0.0000029]     0.5589,     0.7864,     0.8443,     0.2014,     0.2926,     4.8231, 
[   100,  0.0000039]     0.5714,     0.8088,     0.8660,     0.2097,     0.2968,     5.7699, 
[   150,  0.0000049]     0.5904,     0.8267,     0.8822,     0.1899,     0.2732,     4.5328, 
[   200,  0.0000058]     0.5861,     0.8194,     0.8755,     0.1894,     0.2754,     4.8998, 
[   250,  0.0000068]     0.6390,     0.8516,     0.8997,     0.1722,     0.2507,     3.7724, 
[   300,  0.0000077]     0.6162,     0.8339,     0.8833,     0.1758,     0.2538,     4.1348, 
[   350,  0.0000087]     0.6284,     0.8526,     0.9043,     0.1586,     0.2376,     3.6834, 
[   400,  0.0000096]     0.6589,     0.8730,     0.9147,     0.1617,     0.2362,     3.4872, 
[   450,  0.0000106]     0.6310,     0.8515,     0.9019,     0.1602,     0.2389,     3.8418, 
[   500,  0.0000116]     0.6302,     0.8444,     0.8945,     0.1663,     0.2452,     3.8032, 
[   550,  0.0000125]     0.6572,     0.8622,     0.9073,     0.1562,     0.2301,     3.4189, 
[   600,  0.0000135]     0.6716,     0.8683,     0.9122,     0.1536,     0.2290,     3.2440, 
[   650,  0.0000144]     0.6641,     0.8699,     0.9151,     0.1532,     0.2217,     3.0975, 
[   700,  0.0000154]     0.6699,     0.8683,     0.9115,     0.1522,     0.2193,     3.1493, 
[   750,  0.0000164]     0.6675,     0.8690,     0.9132,     0.1627,     0.2313,     3.0531, 
[   800,  0.0000173]     0.6726,     0.8738,     0.9166,     0.1576,     0.2265,     3.3047, 
[   850,  0.0000183]     0.6773,     0.8728,     0.9158,     0.1516,     0.2205,     3.2100, 
[   900,  0.0000192]     0.6810,     0.8743,     0.9160,     0.1541,     0.2249,     3.2683, 
[   950,  0.0000202]     0.6975,     0.8834,     0.9232,     0.1453,     0.2168,     2.7878, 
[  1000,  0.0000212]     0.6779,     0.8824,     0.9261,     0.1462,     0.2144,     2.6581, 
[  1050,  0.0000221]     0.6965,     0.8904,     0.9295,     0.1453,     0.2118,     2.7149, 
[  1100,  0.0000231]     0.6550,     0.8597,     0.9062,     0.1520,     0.2206,     3.1139, 
[  1150,  0.0000240]     0.7083,     0.8907,     0.9305,     0.1382,     0.2058,     2.5714, 
[  1200,  0.0000250]     0.6949,     0.8865,     0.9258,     0.1436,     0.2143,     3.1206, 
[  1250,  0.0000259]     0.6766,     0.8765,     0.9181,     0.1546,     0.2219,     3.1372, 
[  1300,  0.0000269]     0.6941,     0.8835,     0.9213,     0.1486,     0.2089,     3.2359, 
[  1350,  0.0000279]     0.7072,     0.8861,     0.9238,     0.1406,     0.2051,     2.7711, 
[  1400,  0.0000288]     0.6903,     0.8763,     0.9161,     0.1608,     0.2224,     3.0252, 
[  1450,  0.0000298]     0.6931,     0.8870,     0.9265,     0.1410,     0.2084,     2.7784, 
[  1500,  0.0000307]     0.6954,     0.8835,     0.9227,     0.1359,     0.2039,     2.8098, 
[  1550,  0.0000317]     0.7038,     0.8940,     0.9318,     0.1445,     0.2024,     2.7346, 
[  1600,  0.0000327]     0.6924,     0.8797,     0.9211,     0.1339,     0.1974,     2.8378, 
[  1650,  0.0000336]     0.7002,     0.8792,     0.9171,     0.1445,     0.2076,     3.1954, 
[  1700,  0.0000346]     0.6981,     0.8841,     0.9239,     0.1354,     0.2009,     2.6658, 
[  1750,  0.0000355]     0.6888,     0.8805,     0.9217,     0.1509,     0.2116,     2.9033, 
[  1800,  0.0000365]     0.6904,     0.8788,     0.9174,     0.1499,     0.2123,     3.1923, 
[  1850,  0.0000374]     0.7032,     0.8898,     0.9298,     0.1482,     0.2110,     2.6749, 
[  1900,  0.0000384]     0.7282,     0.9013,     0.9350,     0.1438,     0.2008,     2.4940, 
[  1950,  0.0000394]     0.6924,     0.8825,     0.9228,     0.1516,     0.2191,     2.9573, 
[  2000,  0.0000403]     0.6942,     0.8898,     0.9294,     0.1373,     0.2050,     2.7269, 
[  2050,  0.0000413]     0.6962,     0.8880,     0.9268,     0.1508,     0.2095,     2.7599, 
[  2100,  0.0000422]     0.7302,     0.9040,     0.9375,     0.1414,     0.1979,     2.8265, 
[  2150,  0.0000432]     0.7143,     0.9007,     0.9365,     0.1347,     0.1950,     2.4950, 
[  2200,  0.0000442]     0.6872,     0.8764,     0.9185,     0.1440,     0.2114,     3.0880, 
[  2250,  0.0000451]     0.7109,     0.8910,     0.9272,     0.1455,     0.2055,     2.7921, 
[  2300,  0.0000461]     0.7115,     0.9020,     0.9381,     0.1414,     0.2051,     2.4225, 
[  2350,  0.0000470]     0.7246,     0.8985,     0.9355,     0.1382,     0.1959,     2.4852, 
[  2400,  0.0000480]     0.7077,     0.8918,     0.9300,     0.1429,     0.2013,     2.6069, 
[  2450,  0.0000489]     0.6942,     0.8888,     0.9277,     0.1399,     0.2031,     2.7387, 
[  2500,  0.0000499]     0.7108,     0.8867,     0.9254,     0.1358,     0.1972,     2.6277, 
[  2550,  0.0000500]     0.7106,     0.8972,     0.9350,     0.1348,     0.1980,     2.4203, 
[  2600,  0.0000499]     0.7279,     0.9046,     0.9389,     0.1425,     0.1989,     2.4462, 
[  2650,  0.0000498]     0.7056,     0.8937,     0.9313,     0.1512,     0.2137,     2.7007, 
[  2700,  0.0000498]     0.6998,     0.8814,     0.9222,     0.1397,     0.2000,     2.7829, 
[  2750,  0.0000497]     0.7193,     0.8968,     0.9341,     0.1354,     0.1980,     2.4275, 
[  2800,  0.0000497]     0.7280,     0.9057,     0.9417,     0.1292,     0.1847,     2.2950, 
[  2850,  0.0000496]     0.7160,     0.8905,     0.9263,     0.1604,     0.2133,     2.7133, 
[  2900,  0.0000496]     0.7139,     0.8989,     0.9365,     0.1350,     0.1975,     2.3453, 
